resultId,raceId,driverId,positionOrder,points,laps,rank,statusId,time_,fastestLapTime_,fastestLapSpeed_,year,round,circuitId,name,url,date & time
24755,1037,815,10,1.0,44,9,1,0 days 01:25:01.940000,0 days 00:01:48.389000,232.628,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24756,1037,826,11,0.0,44,15,1,0 days 01:25:18.961000,0 days 00:01:49.832000,229.572,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24757,1037,8,12,0.0,44,14,1,0 days 01:25:20.265000,0 days 00:01:49.822000,229.593,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24758,1037,20,13,0.0,44,16,1,0 days 01:25:21.655000,0 days 00:01:49.958000,229.309,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24759,1037,844,14,0.0,44,4,1,0 days 01:25:23.681000,0 days 00:01:47.840000,233.813,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24760,1037,154,15,0.0,44,17,1,0 days 01:25:25.554000,0 days 00:01:50.018000,229.184,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24761,1037,849,16,0.0,44,6,1,0 days 01:25:26.556000,0 days 00:01:48.048000,233.362,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24762,1037,825,17,0.0,44,7,1,0 days 01:25:34.301000,0 days 00:01:48.083000,233.287,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24763,1037,841,18,0.0,9,19,3,,0 days 00:01:51.793000,225.545,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24764,1037,847,19,0.0,9,18,138,,0 days 00:01:51.754000,225.624,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24765,1037,832,20,0.0,0,0,43,,0 days 00:01:28.217748947,210.58524607730575,2020,7,13,Belgian Grand Prix,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020-08-30 13:10:00
24766,1038,842,1,25.0,53,6,1,0 days 01:47:06.056000,0 days 00:01:24.037000,248.162,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24767,1038,832,2,18.0,53,2,1,0 days 01:47:06.471000,0 days 00:01:23.882000,248.62,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24768,1038,840,3,15.0,53,3,1,0 days 01:47:09.414000,0 days 00:01:23.897000,248.576,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24769,1038,846,4,12.0,53,7,1,0 days 01:47:12.056000,0 days 00:01:24.232000,247.587,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24770,1038,822,5,10.0,53,5,1,0 days 01:47:13.164000,0 days 00:01:23.961000,248.386,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24771,1038,817,6,8.0,53,4,1,0 days 01:47:14.447000,0 days 00:01:23.898000,248.573,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24772,1038,1,7,7.0,53,1,1,0 days 01:47:23.301000,0 days 00:01:22.746000,252.033,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24773,1038,839,8,4.0,53,11,1,0 days 01:47:24.747000,0 days 00:01:24.490000,246.831,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24774,1038,826,9,2.0,53,10,1,0 days 01:47:28.264000,0 days 00:01:24.479000,246.863,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24775,1038,815,10,1.0,53,8,1,0 days 01:47:29.280000,0 days 00:01:24.336000,247.282,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24776,1038,849,11,0.0,53,16,1,0 days 01:47:38.932000,0 days 00:01:24.999000,245.353,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24777,1038,154,12,0.0,53,12,1,0 days 01:47:41.220000,0 days 00:01:24.785000,245.972,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24778,1038,8,13,0.0,53,13,1,0 days 01:47:42.368000,0 days 00:01:24.835000,245.827,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24779,1038,847,14,0.0,53,9,1,0 days 01:47:42.649000,0 days 00:01:24.421000,247.033,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24780,1038,848,15,0.0,53,15,1,0 days 01:47:43.589000,0 days 00:01:24.926000,245.564,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24781,1038,841,16,0.0,53,14,1,0 days 01:48:01.255000,0 days 00:01:24.856000,245.766,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24782,1038,830,17,0.0,30,17,131,,0 days 00:01:25.539000,243.804,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24783,1038,844,18,0.0,23,19,3,,0 days 00:01:26.026000,242.424,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24784,1038,825,19,0.0,17,18,131,,0 days 00:01:25.787000,243.099,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24785,1038,20,20,0.0,6,20,23,,0 days 00:01:27.107000,239.415,2020,8,14,Italian Grand Prix,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020-09-06 13:10:00
24786,1039,1,1,26.0,59,1,1,0 days 02:19:35.060000,0 days 00:01:18.833000,239.518,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24787,1039,822,2,18.0,59,2,1,0 days 02:19:39.940000,0 days 00:01:19.432000,237.712,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24788,1039,848,3,15.0,59,3,1,0 days 02:19:43.124000,0 days 00:01:20.039000,235.909,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24789,1039,817,4,12.0,59,4,1,0 days 02:19:45.477000,0 days 00:01:20.426000,234.774,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24790,1039,815,5,10.0,59,5,1,0 days 02:19:50.710000,0 days 00:01:20.632000,234.175,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24791,1039,846,6,8.0,59,7,1,0 days 02:19:53.943000,0 days 00:01:21.198000,232.542,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24792,1039,826,7,6.0,59,10,1,0 days 02:19:56.816000,0 days 00:01:21.458000,231.8,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24793,1039,844,8,4.0,59,9,1,0 days 02:20:03.405000,0 days 00:01:21.229000,232.453,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24794,1039,8,9,2.0,59,6,1,0 days 02:20:04.830000,0 days 00:01:21.164000,232.64,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24795,1039,20,10,1.0,59,8,1,0 days 02:20:05.043000,0 days 00:01:21.202000,232.531,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24796,1039,847,11,0.0,59,11,1,0 days 02:20:07.464000,0 days 00:01:21.645000,231.269,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24797,1039,154,12,0.0,59,13,1,0 days 02:20:17.096000,0 days 00:01:22.263000,229.532,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24798,1039,840,13,0.0,42,12,29,,0 days 00:01:22.068000,230.077,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24799,1039,839,14,0.0,7,15,23,,0 days 00:02:11.793000,143.27,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24800,1039,849,15,0.0,6,14,4,,0 days 00:02:11.365000,143.736,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24801,1039,825,16,0.0,5,17,4,,0 days 00:02:13.812000,141.108,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24802,1039,841,17,0.0,5,16,4,,0 days 00:02:13.809000,141.111,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24803,1039,832,18,0.0,5,18,4,,0 days 00:02:14.103000,140.802,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24804,1039,830,19,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24805,1039,842,20,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575,2020,9,76,Tuscan Grand Prix,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020-09-13 13:10:00
24806,1040,822,1,26.0,53,1,1,0 days 01:34:00.364000,0 days 00:01:37.030000,216.972,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24807,1040,830,2,18.0,53,3,1,0 days 01:34:08.093000,0 days 00:01:37.332000,216.298,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24808,1040,1,3,15.0,53,7,1,0 days 01:34:23.093000,0 days 00:01:38.075000,214.66,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24809,1040,815,4,12.0,53,8,1,0 days 01:34:30.922000,0 days 00:01:38.141000,214.515,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24810,1040,817,5,10.0,53,6,1,0 days 01:34:52.429000,0 days 00:01:37.886000,215.074,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24811,1040,844,6,8.0,53,11,1,0 days 01:35:02.550000,0 days 00:01:39.053000,212.54,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24812,1040,839,7,6.0,53,13,1,0 days 01:35:08.370000,0 days 00:01:39.216000,212.191,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24813,1040,826,8,4.0,53,12,1,0 days 01:35:09.104000,0 days 00:01:39.133000,212.369,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24814,1040,842,9,2.0,53,2,1,0 days 01:35:30.130000,0 days 00:01:37.231000,216.523,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24815,1040,848,10,1.0,53,9,1,0 days 01:35:38.224000,0 days 00:01:38.377000,214.001,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24816,1040,841,11,0.0,52,16,11,,0 days 00:01:39.766000,211.021,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24817,1040,825,12,0.0,52,17,11,,0 days 00:01:40.380000,209.731,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24818,1040,20,13,0.0,52,14,11,,0 days 00:01:39.588000,211.398,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24819,1040,8,14,0.0,52,10,11,,0 days 00:01:38.858000,212.96,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24820,1040,846,15,0.0,52,5,11,,0 days 00:01:37.377000,216.198,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24821,1040,849,16,0.0,52,18,11,,0 days 00:01:41.044000,208.352,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24822,1040,154,17,0.0,52,15,11,,0 days 00:01:39.614000,211.343,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24823,1040,847,18,0.0,52,4,11,,0 days 00:01:37.352000,216.254,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24824,1040,832,19,0.0,0,0,3,,0 days 00:01:28.217748947,210.58524607730575,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24825,1040,840,20,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575,2020,10,71,Russian Grand Prix,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020-09-27 11:10:00
24826,1041,1,1,25.0,60,2,1,0 days 01:35:49.641000,0 days 00:01:28.145000,210.253,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24827,1041,830,2,19.0,60,1,1,0 days 01:35:54.111000,0 days 00:01:28.139000,210.267,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24828,1041,817,3,15.0,60,3,1,0 days 01:36:04.254000,0 days 00:01:29.584000,206.876,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24829,1041,815,4,12.0,60,4,1,0 days 01:36:05.711000,0 days 00:01:29.700000,206.608,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24830,1041,832,5,10.0,60,6,1,0 days 01:36:11.546000,0 days 00:01:30.129000,205.625,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24831,1041,842,6,8.0,60,5,1,0 days 01:36:12.407000,0 days 00:01:30.110000,205.668,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24832,1041,844,7,6.0,60,10,1,0 days 01:36:20.455000,0 days 00:01:30.712000,204.303,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24833,1041,807,8,4.0,60,11,1,0 days 01:36:22.237000,0 days 00:01:30.733000,204.256,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24834,1041,154,9,2.0,60,14,1,0 days 01:36:28.722000,0 days 00:01:31.562000,202.407,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24835,1041,841,10,1.0,60,12,1,0 days 01:36:29.676000,0 days 00:01:30.909000,203.861,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24836,1041,20,11,0.0,60,7,1,0 days 01:36:30.451000,0 days 00:01:30.408000,204.99,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24837,1041,8,12,0.0,60,9,1,0 days 01:36:31.117000,0 days 00:01:30.512000,204.755,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24838,1041,825,13,0.0,60,8,1,0 days 01:36:39.226000,0 days 00:01:30.456000,204.881,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24839,1041,849,14,0.0,60,13,1,0 days 01:36:44.090000,0 days 00:01:31.377000,202.816,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24840,1041,826,15,0.0,60,16,1,0 days 01:36:45.229000,0 days 00:01:32.214000,200.975,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24841,1041,846,16,0.0,42,17,131,,0 days 00:01:32.328000,200.727,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24842,1041,848,17,0.0,23,18,21,,0 days 00:01:32.330000,200.723,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24843,1041,839,18,0.0,22,19,6,,0 days 00:01:33.189000,198.873,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24844,1041,822,19,0.0,18,15,131,,0 days 00:01:31.884000,201.697,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24845,1041,847,20,0.0,12,20,4,,0 days 00:01:34.526000,196.06,2020,11,20,Eifel Grand Prix,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020-10-11 13:10:00
24846,1042,1,1,26.0,66,1,1,0 days 01:29:56.828000,0 days 00:01:18.750000,212.708,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24847,1042,822,2,18.0,66,2,1,0 days 01:30:22.420000,0 days 00:01:19.345000,211.113,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24848,1042,830,3,15.0,66,4,1,0 days 01:30:31.336000,0 days 00:01:19.854000,209.767,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24849,1042,844,4,12.0,66,7,1,0 days 01:31:02.140000,0 days 00:01:20.408000,208.322,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24850,1042,842,5,10.0,65,9,11,,0 days 00:01:20.551000,207.952,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24851,1042,832,6,8.0,65,6,11,,0 days 00:01:20.268000,208.685,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24852,1042,815,7,6.0,65,11,11,,0 days 00:01:20.802000,207.306,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24853,1042,839,8,4.0,65,12,11,,0 days 00:01:20.859000,207.16,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24854,1042,817,9,2.0,65,14,11,,0 days 00:01:20.906000,207.04,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24855,1042,20,10,1.0,65,10,11,,0 days 00:01:20.731000,207.489,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24856,1042,8,11,0.0,65,15,11,,0 days 00:01:21.058000,206.652,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24857,1042,848,12,0.0,65,5,11,,0 days 00:01:19.890000,209.673,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24858,1042,846,13,0.0,65,3,11,,0 days 00:01:19.360000,211.073,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24859,1042,847,14,0.0,65,13,11,,0 days 00:01:20.882000,207.101,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24860,1042,841,15,0.0,65,20,11,,0 days 00:01:21.893000,204.544,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24861,1042,825,16,0.0,65,16,11,,0 days 00:01:21.460000,205.632,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24862,1042,154,17,0.0,65,17,11,,0 days 00:01:21.664000,205.118,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24863,1042,849,18,0.0,64,19,12,,0 days 00:01:21.859000,204.629,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24864,1042,826,19,0.0,64,8,12,,0 days 00:01:20.449000,208.216,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24865,1042,840,20,0.0,51,18,130,,0 days 00:01:21.694000,205.043,2020,12,75,Portuguese Grand Prix,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020-10-25 12:10:00
24866,1043,1,1,26.0,63,1,1,0 days 01:28:32.430000,0 days 00:01:15.484000,234.121,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24867,1043,822,2,18.0,63,2,1,0 days 01:28:38.213000,0 days 00:01:15.902000,232.831,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24868,1043,817,3,15.0,63,4,1,0 days 01:28:46.750000,0 days 00:01:17.552000,227.878,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24869,1043,826,4,12.0,63,6,1,0 days 01:28:47.571000,0 days 00:01:17.666000,227.543,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24870,1043,844,5,10.0,63,12,1,0 days 01:28:51.541000,0 days 00:01:18.173000,226.067,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24871,1043,815,6,8.0,63,9,1,0 days 01:28:52.082000,0 days 00:01:18.084000,226.325,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24872,1043,832,7,6.0,63,11,1,0 days 01:28:52.660000,0 days 00:01:18.118000,226.226,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24873,1043,846,8,4.0,63,8,1,0 days 01:28:53.561000,0 days 00:01:18.069000,226.368,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24874,1043,8,9,2.0,63,10,1,0 days 01:28:54.654000,0 days 00:01:18.088000,226.313,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24875,1043,841,10,1.0,63,15,1,0 days 01:28:58.828000,0 days 00:01:18.794000,224.286,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24876,1043,849,11,0.0,63,14,1,0 days 01:28:59.565000,0 days 00:01:18.719000,224.499,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24877,1043,20,12,0.0,63,7,1,0 days 01:29:00.883000,0 days 00:01:17.767000,227.248,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24878,1043,840,13,0.0,63,13,1,0 days 01:29:01.593000,0 days 00:01:18.360000,225.528,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24879,1043,154,14,0.0,63,17,1,0 days 01:29:05.365000,0 days 00:01:18.822000,224.206,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
24880,1043,848,15,0.0,63,3,1,0 days 01:29:29.714000,0 days 00:01:16.177000,231.991,2020,13,21,Emilia Romagna Grand Prix,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020-11-01 12:10:00
