resultId,raceId,driverId,positionOrder,points,laps,rank,statusId,time_,fastestLapTime_,fastestLapSpeed_
25710,1089,1,5,10.0,53,3,1,0 days 01:20:32.891000,0 days 00:01:24.434000,246.995
25711,1089,815,6,9.0,53,1,1,0 days 01:20:33.602000,0 days 00:01:24.030000,248.182
25712,1089,846,7,6.0,53,5,1,0 days 01:20:33.718000,0 days 00:01:24.718000,246.167
25713,1089,842,8,4.0,53,14,1,0 days 01:20:33.907000,0 days 00:01:26.718000,240.489
25714,1089,856,9,2.0,53,13,1,0 days 01:20:34.633000,0 days 00:01:26.624000,240.75
25715,1089,855,10,1.0,53,10,1,0 days 01:20:35.421000,0 days 00:01:26.361000,241.484
25716,1089,839,11,0.0,53,11,1,0 days 01:20:35.834000,0 days 00:01:26.593000,240.837
25717,1089,854,12,0.0,53,8,1,0 days 01:20:36.060000,0 days 00:01:25.298000,244.493
25718,1089,822,13,0.0,52,9,11,,0 days 00:01:25.706000,243.329
25719,1089,852,14,0.0,52,17,11,,0 days 00:01:26.857000,240.105
25720,1089,849,15,0.0,52,15,11,,0 days 00:01:26.798000,240.268
25721,1089,825,16,0.0,52,16,11,,0 days 00:01:26.798000,240.268
25722,1089,817,17,0.0,45,12,44,,0 days 00:01:26.603000,240.809
25723,1089,840,18,0.0,39,19,5,,0 days 00:01:27.467000,238.43
25724,1089,4,19,0.0,31,18,34,,0 days 00:01:27.203000,239.152
25725,1089,20,20,0.0,10,20,5,,0 days 00:01:27.501000,238.337
25726,1091,815,1,25.0,59,2,1,0 days 02:02:20.238000,0 days 00:01:48.165000,168.509
25727,1091,844,2,18.0,59,4,1,0 days 02:02:22.833000,0 days 00:01:48.753000,167.598
25728,1091,832,3,15.0,59,3,1,0 days 02:02:30.543000,0 days 00:01:48.414000,168.122
25729,1091,846,4,12.0,59,6,1,0 days 02:02:41.371000,0 days 00:01:49.212000,166.893
25730,1091,817,5,10.0,59,12,1,0 days 02:03:13.520000,0 days 00:01:51.006000,164.196
25731,1091,840,6,8.0,59,7,1,0 days 02:03:16.568000,0 days 00:01:50.283000,165.272
25732,1091,830,7,6.0,59,5,1,0 days 02:03:19.063000,0 days 00:01:49.142000,167.0
25733,1091,20,8,4.0,59,11,1,0 days 02:03:20.270000,0 days 00:01:50.669000,164.696
25734,1091,1,9,2.0,59,10,1,0 days 02:03:21.753000,0 days 00:01:50.622000,164.766
25735,1091,842,10,1.0,59,9,1,0 days 02:03:29.814000,0 days 00:01:50.569000,164.845
25736,1091,822,11,0.0,59,13,1,0 days 02:03:49.082000,0 days 00:01:51.864000,162.937
25737,1091,825,12,0.0,59,14,1,0 days 02:03:52.848000,0 days 00:01:52.067000,162.641
25738,1091,854,13,0.0,58,8,11,,0 days 00:01:50.290000,165.262
25739,1091,847,14,0.0,57,1,12,,0 days 00:01:46.458000,171.211
25740,1091,852,15,0.0,34,15,3,,0 days 00:01:58.716000,153.532
25741,1091,839,16,0.0,26,17,5,,0 days 00:02:01.105000,150.504
25742,1091,848,17,0.0,25,18,130,,0 days 00:02:02.121000,149.251
25743,1091,4,18,0.0,20,16,5,,0 days 00:02:00.463000,151.306
25744,1091,849,19,0.0,7,20,130,,0 days 00:02:05.585000,145.135
25745,1091,855,20,0.0,6,19,4,,0 days 00:02:05.556000,145.168
25746,1092,830,1,25.0,28,4,1,0 days 03:01:44.004000,0 days 00:01:44.911000,199.266
25747,1092,815,2,18.0,28,9,1,0 days 03:02:11.070000,0 days 00:01:46.120000,196.995
25748,1092,844,3,15.0,28,3,1,0 days 03:02:15.767000,0 days 00:01:44.489000,200.07
25749,1092,839,4,12.0,28,11,1,0 days 03:02:23.689000,0 days 00:01:46.559000,196.184
25750,1092,1,5,10.0,28,7,1,0 days 03:02:24.330000,0 days 00:01:45.530000,198.097
25751,1092,20,6,8.0,28,12,1,0 days 03:02:30.362000,0 days 00:01:46.964000,195.441
25752,1092,4,7,6.0,28,2,1,0 days 03:02:30.373000,0 days 00:01:44.412000,200.218
25753,1092,847,8,4.0,28,13,1,0 days 03:02:31.665000,0 days 00:01:47.004000,195.368
25754,1092,849,9,2.0,28,18,1,0 days 03:02:54.147000,0 days 00:01:48.371000,192.904
25755,1092,846,10,1.0,28,17,1,0 days 03:02:54.786000,0 days 00:01:48.175000,193.253
25756,1092,817,11,0.0,28,15,1,0 days 03:02:56.881000,0 days 00:01:47.843000,193.848
25757,1092,840,12,0.0,28,5,1,0 days 03:02:57.908000,0 days 00:01:45.205000,198.709
25758,1092,852,13,0.0,28,8,1,0 days 03:02:59.603000,0 days 00:01:45.893000,197.418
25759,1092,825,14,0.0,28,16,1,0 days 03:03:10.020000,0 days 00:01:48.072000,193.437
25760,1092,822,15,0.0,28,14,1,0 days 03:03:10.500000,0 days 00:01:47.820000,193.889
25761,1092,855,16,0.0,28,1,1,0 days 03:03:11.047000,0 days 00:01:44.411000,200.22
25762,1092,854,17,0.0,28,6,1,0 days 03:03:16.527000,0 days 00:01:45.387000,198.366
25763,1092,842,18,0.0,28,10,1,0 days 03:03:32.095000,0 days 00:01:46.545000,196.21
25764,1092,832,19,0.0,0,0,3,,0 days 00:01:28.217748947,210.58524607730575
25765,1092,848,20,0.0,0,0,9,,0 days 00:01:28.217748947,210.58524607730575
25766,1093,830,1,25.0,56,2,1,0 days 01:42:11.687000,0 days 00:01:39.541000,199.383
25767,1093,1,2,18.0,56,5,1,0 days 01:42:16.710000,0 days 00:01:39.830000,198.805
25768,1093,844,3,15.0,56,4,1,0 days 01:42:19.188000,0 days 00:01:39.731000,199.003
25769,1093,815,4,12.0,56,3,1,0 days 01:42:19.980000,0 days 00:01:39.563000,199.339
25770,1093,847,5,11.0,56,1,1,0 days 01:42:56.502000,0 days 00:01:38.788000,200.902
25771,1093,846,6,8.0,56,7,1,0 days 01:43:05.472000,0 days 00:01:41.322000,195.878
25772,1093,4,7,6.0,56,8,1,0 days 01:43:06.765000,0 days 00:01:41.538000,195.461
25773,1093,20,8,4.0,56,16,1,0 days 01:43:17.041000,0 days 00:01:42.546000,193.54
25774,1093,825,9,2.0,56,11,1,0 days 01:43:17.521000,0 days 00:01:42.206000,194.184
25775,1093,852,10,1.0,56,6,1,0 days 01:43:22.606000,0 days 00:01:41.243000,196.031
25776,1093,839,11,0.0,56,13,1,0 days 01:43:24.562000,0 days 00:01:42.394000,193.827
25777,1093,855,12,0.0,56,15,1,0 days 01:43:27.851000,0 days 00:01:42.471000,193.682
25778,1093,848,13,0.0,56,9,1,0 days 01:43:31.744000,0 days 00:01:41.674000,195.2
25779,1093,842,14,0.0,56,12,1,0 days 01:43:33.450000,0 days 00:01:42.320000,193.967
25780,1093,854,15,0.0,56,10,1,0 days 01:43:36.177000,0 days 00:01:41.804000,194.951
25781,1093,817,16,0.0,56,14,1,0 days 01:43:42.174000,0 days 00:01:42.420000,193.778
25782,1093,849,17,0.0,56,19,1,0 days 01:43:55.275000,0 days 00:01:43.485000,191.784
25783,1093,840,18,0.0,21,17,4,,0 days 00:01:43.080000,192.537
25784,1093,822,19,0.0,16,18,20,,0 days 00:01:43.391000,191.958
25785,1093,832,20,0.0,1,0,130,,0 days 00:01:28.217748947,210.58524607730575
25786,1094,830,1,25.0,71,4,1,0 days 01:38:36.729000,0 days 00:01:22.046000,188.85
25787,1094,1,2,18.0,71,5,1,0 days 01:38:51.915000,0 days 00:01:22.062000,188.813
25788,1094,815,3,15.0,71,2,1,0 days 01:38:54.826000,0 days 00:01:21.775000,189.476
25789,1094,847,4,13.0,71,1,1,0 days 01:39:26.160000,0 days 00:01:20.153000,193.31
25790,1094,832,5,10.0,71,6,1,0 days 01:39:34.852000,0 days 00:01:22.199000,188.498
25791,1094,844,6,8.0,71,10,1,0 days 01:39:45.503000,0 days 00:01:22.603000,187.576
25792,1094,817,7,6.0,70,3,11,,0 days 00:01:22.022000,188.905
25793,1094,839,8,4.0,70,14,11,,0 days 00:01:23.279000,186.054
25794,1094,846,9,2.0,70,17,11,,0 days 00:01:23.402000,185.779
25795,1094,822,10,1.0,70,16,11,,0 days 00:01:23.363000,185.866
25796,1094,842,11,0.0,70,8,11,,0 days 00:01:22.277000,188.319
25797,1094,848,12,0.0,70,12,11,,0 days 00:01:22.914000,186.873
25798,1094,855,13,0.0,70,7,11,,0 days 00:01:22.260000,188.358
25799,1094,20,14,0.0,70,13,11,,0 days 00:01:23.086000,186.486
25800,1094,840,15,0.0,70,9,11,,0 days 00:01:22.463000,187.895
25801,1094,854,16,0.0,70,19,11,,0 days 00:01:23.641000,185.248
25802,1094,825,17,0.0,70,15,11,,0 days 00:01:23.300000,186.007
25803,1094,849,18,0.0,69,20,12,,0 days 00:01:23.709000,185.098
25804,1094,4,19,0.0,63,11,5,,0 days 00:01:22.866000,186.981
25805,1094,852,20,0.0,50,18,130,,0 days 00:01:23.403000,185.777
25806,1095,847,1,26.0,71,1,1,0 days 01:38:34.044000,0 days 00:01:13.785000,210.237
25807,1095,1,2,18.0,71,2,1,0 days 01:38:35.573000,0 days 00:01:13.942000,209.791
25808,1095,832,3,15.0,71,3,1,0 days 01:38:38.095000,0 days 00:01:13.953000,209.76
25809,1095,844,4,12.0,71,6,1,0 days 01:38:42.485000,0 days 00:01:14.253000,208.912
25810,1095,4,5,10.0,71,4,1,0 days 01:38:43.605000,0 days 00:01:14.164000,209.163
25811,1095,830,6,8.0,71,5,1,0 days 01:38:44.100000,0 days 00:01:14.195000,209.076
25812,1095,815,7,6.0,71,7,1,0 days 01:38:48.124000,0 days 00:01:14.283000,208.828
25813,1095,839,8,4.0,71,9,1,0 days 01:38:52.734000,0 days 00:01:15.093000,206.575
25814,1095,822,9,2.0,71,14,1,0 days 01:38:56.596000,0 days 00:01:15.511000,205.432
25815,1095,840,10,1.0,71,8,1,0 days 01:38:57.596000,0 days 00:01:14.831000,207.299
25816,1095,20,11,0.0,71,15,1,0 days 01:39:00.227000,0 days 00:01:15.549000,205.328
25817,1095,855,12,0.0,71,17,1,0 days 01:39:03.369000,0 days 00:01:15.802000,204.643
25818,1095,854,13,0.0,71,10,1,0 days 01:39:03.943000,0 days 00:01:15.251000,206.142
25819,1095,842,14,0.0,71,12,1,0 days 01:39:05.911000,0 days 00:01:15.327000,205.934
25820,1095,848,15,0.0,71,16,1,0 days 01:39:10.060000,0 days 00:01:15.613000,205.155
25821,1095,849,16,0.0,71,11,1,0 days 01:39:11.082000,0 days 00:01:15.327000,205.934
25822,1095,852,17,0.0,70,13,11,,0 days 00:01:15.508000,205.44
25823,1095,846,18,0.0,50,18,6,,0 days 00:01:15.855000,204.5
25824,1095,825,19,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25825,1095,817,20,0.0,0,0,4,,0 days 00:01:28.217748947,210.58524607730575
25826,1096,830,1,25.0,58,6,1,0 days 01:27:45.914000,0 days 00:01:29.392000,212.676
25827,1096,844,2,18.0,58,10,1,0 days 01:27:54.685000,0 days 00:01:29.719000,211.901
25828,1096,815,3,15.0,58,4,1,0 days 01:27:56.007000,0 days 00:01:28.972000,213.68
25829,1096,832,4,12.0,58,3,1,0 days 01:28:10.806000,0 days 00:01:28.879000,213.904
25830,1096,847,5,10.0,58,2,1,0 days 01:28:21.802000,0 days 00:01:28.836000,214.007
25831,1096,846,6,9.0,58,1,1,0 days 01:28:42.148000,0 days 00:01:28.391000,215.085
25832,1096,839,7,6.0,58,5,1,0 days 01:28:43.154000,0 days 00:01:29.333000,212.817
25833,1096,840,8,4.0,58,9,1,0 days 01:29:02.845000,0 days 00:01:29.620000,212.135
25834,1096,817,9,2.0,58,18,1,0 days 01:29:09.182000,0 days 00:01:30.785000,209.413
25835,1096,20,10,1.0,58,15,1,0 days 01:29:09.812000,0 days 00:01:30.312000,210.51
25836,1096,852,11,0.0,58,7,1,0 days 01:29:15.285000,0 days 00:01:29.489000,212.446
25837,1096,855,12,0.0,57,8,11,,0 days 00:01:29.600000,212.183
25838,1096,848,13,0.0,57,13,11,,0 days 00:01:29.939000,211.383
25839,1096,842,14,0.0,57,19,11,,0 days 00:01:31.081000,208.732
25840,1096,822,15,0.0,57,16,11,,0 days 00:01:30.352000,210.417
25841,1096,854,16,0.0,57,12,11,,0 days 00:01:29.833000,211.632
25842,1096,825,17,0.0,57,20,11,,0 days 00:01:31.158000,208.556
25843,1096,1,18,0.0,55,11,9,,0 days 00:01:29.788000,211.738
25844,1096,849,19,0.0,55,14,130,,0 days 00:01:30.309000,210.517
25845,1096,4,20,0.0,27,17,47,,0 days 00:01:30.579000,209.889
